date,year,month,hr,weekday,workingday,season,weathersit,cnt,registered,casual,temp,hum,windspeed,holiday
2012-06-07,2012,Jun,7,Thursday,1,Summer,Clear,526,506,20,20.5,82.0,11.0014,Holiday
2012-06-07,2012,Jun,8,Thursday,1,Summer,Clear,681,661,20,21.32,77.0,0.0,Holiday
2012-06-07,2012,Jun,9,Thursday,1,Summer,Clear,337,300,37,23.779999999999998,68.0,0.0,Holiday
2012-06-07,2012,Jun,10,Thursday,1,Summer,Clear,210,154,56,24.599999999999998,64.0,6.0032,Holiday
2012-06-07,2012,Jun,11,Thursday,1,Summer,Clear,237,170,67,27.060000000000002,47.0,15.001299999999999,Holiday
2012-06-07,2012,Jun,12,Thursday,1,Summer,Clear,336,274,62,28.7,42.0,0.0,Holiday
2012-06-07,2012,Jun,13,Thursday,1,Summer,Clear,315,250,65,28.7,37.0,19.0012,Holiday
2012-06-07,2012,Jun,14,Thursday,1,Summer,Clear,265,198,67,29.52,37.0,16.997899999999998,Holiday
2012-06-07,2012,Jun,15,Thursday,1,Summer,Clear,333,234,99,30.34,30.0,0.0,Holiday
2012-06-07,2012,Jun,16,Thursday,1,Summer,Clear,466,389,77,29.52,34.0,15.001299999999999,Holiday
2012-06-07,2012,Jun,17,Thursday,1,Summer,Clear,869,778,91,29.52,34.0,16.997899999999998,Holiday
2012-06-07,2012,Jun,18,Thursday,1,Summer,Clear,813,703,110,28.7,34.0,19.0012,Holiday
2012-06-07,2012,Jun,19,Thursday,1,Summer,Clear,602,537,65,28.7,34.0,19.0012,Holiday
2012-06-07,2012,Jun,20,Thursday,1,Summer,Clear,478,402,76,27.060000000000002,36.0,19.999499999999998,Holiday
2012-06-07,2012,Jun,21,Thursday,1,Summer,Clear,313,283,30,25.419999999999998,41.0,22.0028,Holiday
2012-06-07,2012,Jun,22,Thursday,1,Summer,Clear,228,193,35,24.599999999999998,46.0,11.0014,Holiday
2012-06-07,2012,Jun,23,Thursday,1,Summer,Clear,177,135,42,22.96,52.0,8.9981,Holiday
2012-06-08,2012,Jun,0,Friday,1,Summer,Clear,77,59,18,22.96,56.00000000000001,11.0014,Holiday
2012-06-08,2012,Jun,1,Friday,1,Summer,Clear,29,25,4,22.96,56.00000000000001,11.0014,Holiday
2012-06-08,2012,Jun,2,Friday,1,Summer,Clear,19,17,2,22.96,56.00000000000001,0.0,Holiday
2012-06-08,2012,Jun,3,Friday,1,Summer,Clear,8,8,0,22.14,60.0,6.0032,Holiday
2012-06-08,2012,Jun,4,Friday,1,Summer,Clear,10,9,1,21.32,63.0,0.0,Holiday
2012-06-08,2012,Jun,5,Friday,1,Summer,Clear,29,28,1,20.5,72.0,7.0015,Holiday
2012-06-08,2012,Jun,6,Friday,1,Summer,Clear,139,131,8,21.32,68.0,6.0032,Holiday
2012-06-08,2012,Jun,7,Friday,1,Summer,Clear,428,409,19,21.32,72.0,7.0015,Holiday
2012-06-08,2012,Jun,8,Friday,1,Summer,Clear,700,663,37,23.779999999999998,60.0,6.0032,Holiday
2012-06-08,2012,Jun,9,Friday,1,Summer,Clear,382,335,47,25.419999999999998,53.0,11.0014,Holiday
2012-06-08,2012,Jun,10,Friday,1,Summer,Clear,249,187,62,27.060000000000002,47.0,16.997899999999998,Holiday
2012-06-08,2012,Jun,11,Friday,1,Summer,Clear,264,199,65,28.7,42.0,16.997899999999998,Holiday
2012-06-08,2012,Jun,12,Friday,1,Summer,Clear,369,280,89,29.52,39.0,22.0028,Holiday
2012-06-08,2012,Jun,13,Friday,1,Summer,Clear,416,287,129,30.34,37.0,16.997899999999998,Holiday
2012-06-08,2012,Jun,14,Friday,1,Summer,Clear,373,245,128,31.16,31.0,26.0027,Holiday
2012-06-08,2012,Jun,15,Friday,1,Summer,Clear,397,299,98,31.16,28.999999999999996,19.0012,Holiday
2012-06-08,2012,Jun,16,Friday,1,Summer,Clear,523,412,111,31.16,28.999999999999996,19.999499999999998,Holiday
2012-06-08,2012,Jun,17,Friday,1,Summer,Clear,793,679,114,31.16,28.999999999999996,12.998000000000001,Holiday
2012-06-08,2012,Jun,18,Friday,1,Summer,Clear,723,576,147,31.16,27.0,15.001299999999999,Holiday
2012-06-08,2012,Jun,19,Friday,1,Summer,Clear,555,460,95,30.34,30.0,15.001299999999999,Holiday
2012-06-08,2012,Jun,20,Friday,1,Summer,Clear,408,291,117,29.52,32.0,8.9981,Holiday
2012-06-08,2012,Jun,21,Friday,1,Summer,Clear,339,256,83,28.7,37.0,8.9981,Holiday
2012-06-08,2012,Jun,22,Friday,1,Summer,Clear,291,230,61,27.880000000000003,41.0,7.0015,Holiday
2012-06-08,2012,Jun,23,Friday,1,Summer,Clear,215,163,52,26.240000000000002,56.99999999999999,11.0014,Holiday
2012-06-09,2012,Jun,0,Saturday,0,Summer,Clear,206,152,54,26.240000000000002,53.0,7.0015,Holiday
2012-06-09,2012,Jun,1,Saturday,0,Summer,Clear,123,89,34,26.240000000000002,53.0,6.0032,Holiday
2012-06-09,2012,Jun,2,Saturday,0,Summer,Clear,89,68,21,26.240000000000002,50.0,15.001299999999999,Holiday
2012-06-09,2012,Jun,3,Saturday,0,Summer,Clear,40,28,12,25.419999999999998,56.99999999999999,0.0,Holiday
2012-06-09,2012,Jun,4,Saturday,0,Summer,Clear,8,6,2,25.419999999999998,56.99999999999999,0.0,Holiday
2012-06-09,2012,Jun,5,Saturday,0,Summer,Clear,19,15,4,24.599999999999998,56.00000000000001,7.0015,Holiday
2012-06-09,2012,Jun,6,Saturday,0,Summer,Clear,80,63,17,22.96,64.0,7.0015,Holiday
2012-06-09,2012,Jun,7,Saturday,0,Summer,Clear,87,61,26,23.779999999999998,64.0,7.0015,Holiday
2012-06-09,2012,Jun,8,Saturday,0,Summer,Clear,244,202,42,25.419999999999998,61.0,7.0015,Holiday
2012-06-09,2012,Jun,9,Saturday,0,Summer,Clear,340,241,99,26.240000000000002,56.99999999999999,11.0014,Holiday
2012-06-09,2012,Jun,10,Saturday,0,Summer,Clear,466,298,168,28.7,51.0,7.0015,Holiday
2012-06-09,2012,Jun,11,Saturday,0,Summer,Clear,569,351,218,31.16,35.0,0.0,Holiday
2012-06-09,2012,Jun,12,Saturday,0,Summer,Clear,531,335,196,32.800000000000004,28.999999999999996,16.997899999999998,Holiday
2012-06-09,2012,Jun,13,Saturday,0,Summer,Clear,585,349,236,33.62,24.0,19.0012,Holiday
2012-06-09,2012,Jun,14,Saturday,0,Summer,Clear,593,354,239,33.62,23.0,12.998000000000001,Holiday
2012-06-09,2012,Jun,15,Saturday,0,Summer,Clear,555,337,218,34.44,20.0,19.999499999999998,Holiday
2012-06-09,2012,Jun,16,Saturday,0,Summer,Clear,534,315,219,33.62,24.0,12.998000000000001,Holiday
2012-06-09,2012,Jun,17,Saturday,0,Summer,Clear,495,257,238,34.44,24.0,0.0,Holiday
2012-06-09,2012,Jun,18,Saturday,0,Summer,Clear,451,276,175,33.62,24.0,15.001299999999999,Holiday
2012-06-09,2012,Jun,19,Saturday,0,Summer,Clear,360,232,128,32.800000000000004,28.999999999999996,11.0014,Holiday
2012-06-09,2012,Jun,20,Saturday,0,Summer,Clear,363,238,125,31.16,35.0,15.001299999999999,Holiday
2012-06-09,2012,Jun,21,Saturday,0,Summer,Clear,316,211,105,30.34,40.0,12.998000000000001,Holiday
2012-06-09,2012,Jun,22,Saturday,0,Summer,Clear,214,151,63,28.7,57.99999999999999,11.0014,Holiday
2012-06-09,2012,Jun,23,Saturday,0,Summer,Clear,230,161,69,27.880000000000003,61.0,11.0014,Holiday
2012-06-10,2012,Jun,0,Sunday,0,Summer,Clear,158,125,33,27.060000000000002,69.0,7.0015,Holiday
2012-06-10,2012,Jun,1,Sunday,0,Summer,Clear,116,84,32,26.240000000000002,73.0,8.9981,Holiday
2012-06-10,2012,Jun,2,Sunday,0,Summer,Clear,73,56,17,26.240000000000002,69.0,8.9981,Holiday
2012-06-10,2012,Jun,3,Sunday,0,Summer,Clear,29,23,6,26.240000000000002,73.0,7.0015,Holiday
2012-06-10,2012,Jun,4,Sunday,0,Summer,Clear,10,9,1,25.419999999999998,78.0,6.0032,Holiday
2012-06-10,2012,Jun,5,Sunday,0,Summer,Clear,13,10,3,25.419999999999998,69.0,6.0032,Holiday
2012-06-10,2012,Jun,6,Sunday,0,Summer,Clear,30,27,3,25.419999999999998,73.0,0.0,Holiday
2012-06-10,2012,Jun,7,Sunday,0,Summer,Clear,62,41,21,24.599999999999998,78.0,7.0015,Holiday
2012-06-10,2012,Jun,8,Sunday,0,Summer,Clear,181,122,59,26.240000000000002,73.0,6.0032,Holiday
2012-06-10,2012,Jun,9,Sunday,0,Summer,Clear,266,175,91,28.7,57.99999999999999,0.0,Holiday
2012-06-10,2012,Jun,10,Sunday,0,Summer,Clear,413,265,148,31.16,40.0,7.0015,Holiday
2012-06-10,2012,Jun,11,Sunday,0,Summer,Clear,499,315,184,31.16,45.0,6.0032,Holiday
2012-06-10,2012,Jun,12,Sunday,0,Summer,Clear,502,329,173,33.62,30.0,0.0,Holiday
2012-06-10,2012,Jun,13,Sunday,0,Summer,Clear,492,288,204,34.44,28.000000000000004,8.9981,Holiday
2012-06-10,2012,Jun,14,Sunday,0,Summer,Clear,500,314,186,34.44,30.0,8.9981,Holiday
2012-06-10,2012,Jun,15,Sunday,0,Summer,Clear,475,316,159,34.44,30.0,15.001299999999999,Holiday
2012-06-10,2012,Jun,16,Sunday,0,Summer,Clear,508,335,173,34.44,36.0,19.0012,Holiday
2012-06-10,2012,Jun,17,Sunday,0,Summer,Clear,521,337,184,33.62,41.0,19.0012,Holiday
2012-06-10,2012,Jun,18,Sunday,0,Summer,Clear,490,326,164,33.62,38.0,15.001299999999999,Holiday
2012-06-10,2012,Jun,19,Sunday,0,Summer,Clear,375,260,115,33.62,28.000000000000004,19.0012,Holiday
2012-06-10,2012,Jun,20,Sunday,0,Summer,Clear,363,250,113,31.16,48.0,11.0014,Holiday
2012-06-10,2012,Jun,21,Sunday,0,Summer,Clear,253,170,83,29.52,62.0,11.0014,Holiday
2012-06-10,2012,Jun,22,Sunday,0,Summer,Clear,159,117,42,28.7,65.0,11.0014,Holiday
2012-06-10,2012,Jun,23,Sunday,0,Summer,Clear,110,80,30,29.52,57.99999999999999,7.0015,Holiday
2012-06-11,2012,Jun,0,Monday,1,Summer,Clear,41,33,8,28.7,65.0,7.0015,Holiday
2012-06-11,2012,Jun,1,Monday,1,Summer,Clear,24,15,9,27.060000000000002,74.0,11.0014,Holiday
2012-06-11,2012,Jun,2,Monday,1,Summer,Clear,17,12,5,27.060000000000002,74.0,7.0015,Holiday
2012-06-11,2012,Jun,3,Monday,1,Summer,Clear,6,4,2,26.240000000000002,78.0,7.0015,Holiday
2012-06-11,2012,Jun,4,Monday,1,Summer,Clear,7,7,0,26.240000000000002,78.0,8.9981,Holiday
2012-06-11,2012,Jun,5,Monday,1,Summer,Clear,37,36,1,26.240000000000002,78.0,8.9981,Holiday
2012-06-11,2012,Jun,6,Monday,1,Summer,Clear,144,136,8,25.419999999999998,83.0,7.0015,Holiday
2012-06-11,2012,Jun,7,Monday,1,Summer,Clear,503,478,25,26.240000000000002,78.0,7.0015,Holiday
2012-06-11,2012,Jun,8,Monday,1,Summer,Clear,651,613,38,27.060000000000002,74.0,8.9981,Holiday
2012-06-11,2012,Jun,9,Monday,1,Summer,Clear,316,259,57,28.7,65.0,8.9981,Holiday
2012-06-11,2012,Jun,10,Monday,1,Summer,Clear,147,95,52,29.52,62.0,11.0014,Holiday
2012-06-11,2012,Jun,11,Monday,1,Summer,Cloudy,202,143,59,31.16,48.0,15.001299999999999,Holiday
2012-06-11,2012,Jun,12,Monday,1,Summer,Cloudy,261,198,63,32.800000000000004,43.0,12.998000000000001,Holiday
2012-06-11,2012,Jun,13,Monday,1,Summer,Cloudy,248,185,63,32.800000000000004,41.0,19.999499999999998,Holiday
2012-06-11,2012,Jun,14,Monday,1,Summer,Cloudy,259,193,66,33.62,34.0,19.0012,Holiday
2012-06-11,2012,Jun,15,Monday,1,Summer,Clear,259,187,72,32.800000000000004,41.0,23.9994,Holiday
2012-06-11,2012,Jun,16,Monday,1,Summer,Cloudy,427,340,87,32.800000000000004,41.0,27.999299999999998,Holiday
2012-06-11,2012,Jun,17,Monday,1,Summer,Cloudy,800,715,85,32.800000000000004,41.0,23.9994,Holiday
2012-06-11,2012,Jun,18,Monday,1,Summer,Cloudy,831,726,105,32.800000000000004,43.0,19.999499999999998,Holiday
2012-06-11,2012,Jun,19,Monday,1,Summer,Cloudy,596,507,89,31.16,48.0,22.0028,Holiday
2012-06-11,2012,Jun,20,Monday,1,Summer,Cloudy,394,333,61,30.34,48.0,15.001299999999999,Holiday
2012-06-11,2012,Jun,21,Monday,1,Summer,Cloudy,250,218,32,29.52,57.99999999999999,12.998000000000001,Holiday
2012-06-11,2012,Jun,22,Monday,1,Summer,Cloudy,164,142,22,29.52,57.99999999999999,12.998000000000001,Holiday
2012-06-11,2012,Jun,23,Monday,1,Summer,Cloudy,80,72,8,28.7,57.99999999999999,15.001299999999999,Holiday
2012-06-12,2012,Jun,0,Tuesday,1,Summer,Cloudy,28,26,2,28.7,57.99999999999999,15.001299999999999,Holiday
2012-06-12,2012,Jun,1,Tuesday,1,Summer,Cloudy,16,11,5,27.880000000000003,65.0,11.0014,Holiday
2012-06-12,2012,Jun,2,Tuesday,1,Summer,Cloudy,6,6,0,27.880000000000003,65.0,12.998000000000001,Holiday
2012-06-12,2012,Jun,3,Tuesday,1,Summer,Cloudy,12,9,3,27.060000000000002,69.0,16.997899999999998,Holiday
2012-06-12,2012,Jun,4,Tuesday,1,Summer,Light Snow/Rain,4,4,0,24.599999999999998,88.0,11.0014,Holiday
2012-06-12,2012,Jun,5,Tuesday,1,Summer,Light Snow/Rain,29,28,1,24.599999999999998,88.0,8.9981,Holiday
2012-06-12,2012,Jun,6,Tuesday,1,Summer,Cloudy,136,130,6,24.599999999999998,88.0,8.9981,Holiday
2012-06-12,2012,Jun,7,Tuesday,1,Summer,Light Snow/Rain,303,287,16,25.419999999999998,88.0,16.997899999999998,Holiday
2012-06-12,2012,Jun,8,Tuesday,1,Summer,Cloudy,613,598,15,25.419999999999998,88.0,15.001299999999999,Holiday
2012-06-12,2012,Jun,9,Tuesday,1,Summer,Cloudy,285,254,31,26.240000000000002,89.0,19.0012,Holiday
2012-06-12,2012,Jun,10,Tuesday,1,Summer,Light Snow/Rain,125,96,29,26.240000000000002,89.0,19.0012,Holiday
2012-06-12,2012,Jun,11,Tuesday,1,Summer,Light Snow/Rain,65,57,8,27.060000000000002,83.0,23.9994,Holiday
2012-06-12,2012,Jun,12,Tuesday,1,Summer,Light Snow/Rain,95,76,19,27.060000000000002,83.0,16.997899999999998,Holiday
2012-06-12,2012,Jun,13,Tuesday,1,Summer,Light Snow/Rain,59,48,11,27.060000000000002,83.0,12.998000000000001,Holiday
2012-06-12,2012,Jun,14,Tuesday,1,Summer,Light Snow/Rain,60,48,12,26.240000000000002,89.0,16.997899999999998,Holiday
2012-06-12,2012,Jun,15,Tuesday,1,Summer,Light Snow/Rain,116,94,22,27.060000000000002,89.0,12.998000000000001,Holiday
2012-06-12,2012,Jun,16,Tuesday,1,Summer,Cloudy,239,209,30,27.060000000000002,89.0,19.0012,Holiday
2012-06-12,2012,Jun,17,Tuesday,1,Summer,Cloudy,681,625,56,27.060000000000002,89.0,19.0012,Holiday
2012-06-12,2012,Jun,18,Tuesday,1,Summer,Clear,653,596,57,27.880000000000003,83.0,12.998000000000001,Holiday
2012-06-12,2012,Jun,19,Tuesday,1,Summer,Clear,491,444,47,27.880000000000003,83.0,12.998000000000001,Holiday
2012-06-12,2012,Jun,20,Tuesday,1,Summer,Clear,386,350,36,27.880000000000003,83.0,12.998000000000001,Holiday
2012-06-12,2012,Jun,21,Tuesday,1,Summer,Clear,274,233,41,27.880000000000003,83.0,7.0015,Holiday
2012-06-12,2012,Jun,22,Tuesday,1,Summer,Clear,207,188,19,27.060000000000002,94.0,7.0015,Holiday
2012-06-12,2012,Jun,23,Tuesday,1,Summer,Light Snow/Rain,89,78,11,27.060000000000002,94.0,15.001299999999999,Holiday
2012-06-13,2012,Jun,0,Wednesday,1,Summer,Cloudy,34,27,7,27.060000000000002,94.0,12.998000000000001,Holiday
2012-06-13,2012,Jun,1,Wednesday,1,Summer,Clear,28,21,7,26.240000000000002,78.0,0.0,Holiday
2012-06-13,2012,Jun,2,Wednesday,1,Summer,Clear,4,4,0,25.419999999999998,83.0,8.9981,Holiday
2012-06-13,2012,Jun,3,Wednesday,1,Summer,Clear,8,7,1,25.419999999999998,83.0,12.998000000000001,Holiday
2012-06-13,2012,Jun,4,Wednesday,1,Summer,Clear,10,9,1,24.599999999999998,83.0,8.9981,Holiday
2012-06-13,2012,Jun,5,Wednesday,1,Summer,Clear,40,38,2,24.599999999999998,83.0,12.998000000000001,Holiday
2012-06-13,2012,Jun,6,Wednesday,1,Summer,Clear,194,188,6,24.599999999999998,83.0,15.001299999999999,Holiday
2012-06-13,2012,Jun,7,Wednesday,1,Summer,Clear,505,480,25,24.599999999999998,83.0,19.999499999999998,Holiday
2012-06-13,2012,Jun,8,Wednesday,1,Summer,Cloudy,713,672,41,25.419999999999998,73.0,35.0008,Holiday
2012-06-13,2012,Jun,9,Wednesday,1,Summer,Cloudy,352,298,54,26.240000000000002,69.0,39.000699999999995,Holiday
2012-06-13,2012,Jun,10,Wednesday,1,Summer,Cloudy,198,134,64,26.240000000000002,65.0,27.999299999999998,Holiday
2012-06-13,2012,Jun,11,Wednesday,1,Summer,Cloudy,246,182,64,27.060000000000002,54.0,30.002599999999997,Holiday
2012-06-13,2012,Jun,12,Wednesday,1,Summer,Cloudy,334,241,93,27.880000000000003,44.0,27.999299999999998,Holiday
2012-06-13,2012,Jun,13,Wednesday,1,Summer,Cloudy,255,203,52,28.7,45.0,26.0027,Holiday
2012-06-13,2012,Jun,14,Wednesday,1,Summer,Cloudy,320,222,98,29.52,37.0,27.999299999999998,Holiday
2012-06-13,2012,Jun,15,Wednesday,1,Summer,Clear,281,216,65,29.52,32.0,32.9975,Holiday
2012-06-13,2012,Jun,16,Wednesday,1,Summer,Clear,392,320,72,29.52,30.0,32.9975,Holiday
2012-06-13,2012,Jun,17,Wednesday,1,Summer,Clear,857,782,75,29.52,32.0,32.9975,Holiday
2012-06-13,2012,Jun,18,Wednesday,1,Summer,Clear,744,640,104,29.52,32.0,30.002599999999997,Holiday
2012-06-13,2012,Jun,19,Wednesday,1,Summer,Clear,671,548,123,28.7,34.0,26.0027,Holiday
2012-06-13,2012,Jun,20,Wednesday,1,Summer,Clear,448,362,86,27.880000000000003,36.0,27.999299999999998,Holiday
2012-06-13,2012,Jun,21,Wednesday,1,Summer,Clear,396,317,79,26.240000000000002,44.0,23.9994,Holiday
2012-06-13,2012,Jun,22,Wednesday,1,Summer,Clear,238,209,29,25.419999999999998,50.0,19.999499999999998,Holiday
2012-06-13,2012,Jun,23,Wednesday,1,Summer,Clear,153,128,25,25.419999999999998,50.0,19.0012,Holiday
2012-06-14,2012,Jun,0,Thursday,1,Summer,Clear,48,45,3,24.599999999999998,53.0,19.999499999999998,Holiday
2012-06-14,2012,Jun,1,Thursday,1,Summer,Clear,21,17,4,24.599999999999998,56.00000000000001,15.001299999999999,Holiday
2012-06-14,2012,Jun,2,Thursday,1,Summer,Cloudy,9,8,1,25.419999999999998,53.0,16.997899999999998,Holiday
2012-06-14,2012,Jun,3,Thursday,1,Summer,Cloudy,5,4,1,25.419999999999998,53.0,19.0012,Holiday
2012-06-14,2012,Jun,4,Thursday,1,Summer,Cloudy,6,6,0,24.599999999999998,56.00000000000001,16.997899999999998,Holiday
2012-06-14,2012,Jun,5,Thursday,1,Summer,Cloudy,40,40,0,24.599999999999998,56.00000000000001,16.997899999999998,Holiday
2012-06-14,2012,Jun,6,Thursday,1,Summer,Clear,181,169,12,23.779999999999998,60.0,19.0012,Holiday
2012-06-14,2012,Jun,7,Thursday,1,Summer,Clear,506,480,26,24.599999999999998,60.0,19.0012,Holiday
2012-06-14,2012,Jun,8,Thursday,1,Summer,Clear,719,682,37,24.599999999999998,64.0,22.0028,Holiday
2012-06-14,2012,Jun,9,Thursday,1,Summer,Clear,357,312,45,25.419999999999998,61.0,15.001299999999999,Holiday
2012-06-14,2012,Jun,10,Thursday,1,Summer,Clear,179,132,47,26.240000000000002,65.0,27.999299999999998,Holiday
2012-06-14,2012,Jun,11,Thursday,1,Summer,Clear,228,168,60,27.060000000000002,56.99999999999999,16.997899999999998,Holiday
2012-06-14,2012,Jun,12,Thursday,1,Summer,Cloudy,265,210,55,27.060000000000002,61.0,15.001299999999999,Holiday
2012-06-14,2012,Jun,13,Thursday,1,Summer,Clear,284,213,71,27.880000000000003,56.99999999999999,11.0014,Holiday
2012-06-14,2012,Jun,14,Thursday,1,Summer,Clear,298,214,84,28.7,54.0,19.0012,Holiday
2012-06-14,2012,Jun,15,Thursday,1,Summer,Clear,324,213,111,30.34,48.0,19.999499999999998,Holiday
2012-06-14,2012,Jun,16,Thursday,1,Summer,Clear,438,368,70,29.52,51.0,19.0012,Holiday
2012-06-14,2012,Jun,17,Thursday,1,Summer,Clear,867,750,117,29.52,48.0,15.001299999999999,Holiday
2012-06-14,2012,Jun,18,Thursday,1,Summer,Clear,823,716,107,30.34,42.0,12.998000000000001,Holiday
2012-06-14,2012,Jun,19,Thursday,1,Summer,Clear,579,483,96,28.7,48.0,16.997899999999998,Holiday
2012-06-14,2012,Jun,20,Thursday,1,Summer,Clear,435,351,84,27.060000000000002,65.0,16.997899999999998,Holiday
2012-06-14,2012,Jun,21,Thursday,1,Summer,Clear,337,270,67,26.240000000000002,65.0,11.0014,Holiday
2012-06-14,2012,Jun,22,Thursday,1,Summer,Cloudy,242,196,46,26.240000000000002,65.0,15.001299999999999,Holiday
2012-06-14,2012,Jun,23,Thursday,1,Summer,Cloudy,172,136,36,25.419999999999998,69.0,11.0014,Holiday
2012-06-15,2012,Jun,0,Friday,1,Summer,Clear,94,68,26,24.599999999999998,73.0,11.0014,Holiday
2012-06-15,2012,Jun,1,Friday,1,Summer,Clear,51,42,9,23.779999999999998,78.0,12.998000000000001,Holiday
2012-06-15,2012,Jun,2,Friday,1,Summer,Clear,15,15,0,22.96,83.0,7.0015,Holiday
2012-06-15,2012,Jun,3,Friday,1,Summer,Clear,5,3,2,22.96,83.0,11.0014,Holiday
2012-06-15,2012,Jun,4,Friday,1,Summer,Clear,14,13,1,22.96,83.0,11.0014,Holiday
2012-06-15,2012,Jun,5,Friday,1,Summer,Clear,33,31,2,22.14,88.0,7.0015,Holiday
2012-06-15,2012,Jun,6,Friday,1,Summer,Clear,151,142,9,22.14,83.0,8.9981,Holiday
2012-06-15,2012,Jun,7,Friday,1,Summer,Clear,430,413,17,22.96,83.0,11.0014,Holiday
2012-06-15,2012,Jun,8,Friday,1,Summer,Clear,653,609,44,24.599999999999998,69.0,11.0014,Holiday
2012-06-15,2012,Jun,9,Friday,1,Summer,Clear,366,308,58,25.419999999999998,65.0,11.0014,Holiday
2012-06-15,2012,Jun,10,Friday,1,Summer,Clear,216,160,56,26.240000000000002,56.99999999999999,11.0014,Holiday
2012-06-15,2012,Jun,11,Friday,1,Summer,Clear,286,180,106,27.060000000000002,50.0,12.998000000000001,Holiday
2012-06-15,2012,Jun,12,Friday,1,Summer,Clear,403,292,111,28.7,45.0,11.0014,Holiday
2012-06-15,2012,Jun,13,Friday,1,Summer,Clear,393,272,121,28.7,42.0,16.997899999999998,Holiday
2012-06-15,2012,Jun,14,Friday,1,Summer,Clear,376,255,121,29.52,39.0,12.998000000000001,Holiday
2012-06-15,2012,Jun,15,Friday,1,Summer,Clear,377,270,107,29.52,39.0,12.998000000000001,Holiday
2012-06-15,2012,Jun,16,Friday,1,Summer,Clear,558,426,132,29.52,37.0,12.998000000000001,Holiday
2012-06-15,2012,Jun,17,Friday,1,Summer,Clear,823,698,125,30.34,37.0,19.0012,Holiday
2012-06-15,2012,Jun,18,Friday,1,Summer,Clear,693,572,121,29.52,39.0,15.001299999999999,Holiday
2012-06-15,2012,Jun,19,Friday,1,Summer,Clear,467,369,98,28.7,42.0,11.0014,Holiday
2012-06-15,2012,Jun,20,Friday,1,Summer,Clear,385,296,89,27.880000000000003,44.0,12.998000000000001,Holiday
2012-06-15,2012,Jun,21,Friday,1,Summer,Clear,333,250,83,27.060000000000002,50.0,7.0015,Holiday
2012-06-15,2012,Jun,22,Friday,1,Summer,Clear,321,242,79,26.240000000000002,53.0,8.9981,Holiday
2012-06-15,2012,Jun,23,Friday,1,Summer,Clear,222,176,46,25.419999999999998,53.0,16.997899999999998,Holiday
2012-06-16,2012,Jun,0,Saturday,0,Summer,Clear,137,112,25,23.779999999999998,56.00000000000001,8.9981,Holiday
2012-06-16,2012,Jun,1,Saturday,0,Summer,Clear,95,79,16,22.96,56.00000000000001,0.0,Holiday
2012-06-16,2012,Jun,2,Saturday,0,Summer,Clear,67,55,12,23.779999999999998,53.0,0.0,Holiday
2012-06-16,2012,Jun,3,Saturday,0,Summer,Clear,27,19,8,22.96,60.0,6.0032,Holiday
2012-06-16,2012,Jun,4,Saturday,0,Summer,Clear,8,5,3,22.14,68.0,8.9981,Holiday
2012-06-16,2012,Jun,5,Saturday,0,Summer,Clear,23,21,2,22.14,68.0,7.0015,Holiday
2012-06-16,2012,Jun,6,Saturday,0,Summer,Clear,47,36,11,22.14,68.0,12.998000000000001,Holiday
2012-06-16,2012,Jun,7,Saturday,0,Summer,Clear,78,68,10,22.14,68.0,12.998000000000001,Holiday
2012-06-16,2012,Jun,8,Saturday,0,Summer,Clear,204,157,47,23.779999999999998,64.0,11.0014,Holiday
2012-06-16,2012,Jun,9,Saturday,0,Summer,Clear,367,279,88,24.599999999999998,60.0,6.0032,Holiday
2012-06-16,2012,Jun,10,Saturday,0,Summer,Clear,435,296,139,26.240000000000002,47.0,12.998000000000001,Holiday
2012-06-16,2012,Jun,11,Saturday,0,Summer,Clear,566,353,213,27.060000000000002,39.0,11.0014,Holiday
2012-06-16,2012,Jun,12,Saturday,0,Summer,Clear,603,349,254,27.880000000000003,41.0,7.0015,Holiday
2012-06-16,2012,Jun,13,Saturday,0,Summer,Clear,617,324,293,29.52,34.0,11.0014,Holiday
2012-06-16,2012,Jun,14,Saturday,0,Summer,Clear,573,309,264,29.52,37.0,15.001299999999999,Holiday
2012-06-16,2012,Jun,15,Saturday,0,Summer,Clear,583,288,295,30.34,35.0,16.997899999999998,Holiday
2012-06-16,2012,Jun,16,Saturday,0,Summer,Cloudy,542,304,238,29.52,37.0,7.0015,Holiday
2012-06-16,2012,Jun,17,Saturday,0,Summer,Cloudy,593,349,244,29.52,37.0,16.997899999999998,Holiday
2012-06-16,2012,Jun,18,Saturday,0,Summer,Cloudy,571,315,256,29.52,37.0,15.001299999999999,Holiday
2012-06-16,2012,Jun,19,Saturday,0,Summer,Cloudy,461,277,184,28.7,42.0,12.998000000000001,Holiday
2012-06-16,2012,Jun,20,Saturday,0,Summer,Cloudy,352,229,123,27.060000000000002,47.0,12.998000000000001,Holiday
2012-06-16,2012,Jun,21,Saturday,0,Summer,Cloudy,290,192,98,26.240000000000002,50.0,15.001299999999999,Holiday
2012-06-16,2012,Jun,22,Saturday,0,Summer,Clear,280,189,91,25.419999999999998,53.0,19.999499999999998,Holiday
2012-06-16,2012,Jun,23,Saturday,0,Summer,Clear,183,134,49,24.599999999999998,53.0,19.999499999999998,Holiday
2012-06-17,2012,Jun,0,Sunday,0,Summer,Clear,148,117,31,22.96,56.00000000000001,8.9981,Holiday
2012-06-17,2012,Jun,1,Sunday,0,Summer,Clear,88,67,21,22.96,60.0,11.0014,Holiday
